species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,2,10,0.01,-0.07681731356511708,210,61
bre,2,10,0.1,-0.07686830226524634,210,61
bre,3,10,0.001,-0.0906170126573258,2940,145
bre,3,10,0.01,-0.08969140042297942,2940,145
bre,3,10,0.1,-0.09011349136569251,2940,145
bre,4,10,0.001,-0.16719076793968457,41160,228
bre,4,10,0.01,-0.16241674260335565,41160,228
bre,4,10,0.1,-0.16481075376803767,41160,228
bre,5,10,0.001,-0.5467687474998638,576240,292
bre,5,10,0.01,-0.5396487021736817,576240,292
bre,5,10,0.1,-0.548092968974879,576240,292
bre,0,11,0.001,-2.2938890407827985,1,1
bre,0,11,0.01,-2.2938890641054015,1,1
bre,0,11,0.1,-2.293889297737787,1,1
bre,1,11,0.001,-0.06491334483472531,15,14
bre,1,11,0.01,-0.06491960846090175,15,14
bre,1,11,0.1,-0.0649823406687583,15,14
bre,2,11,0.001,-0.06414397125298557,210,64
bre,2,11,0.01,-0.06398670644303366,210,64
bre,2,11,0.1,-0.06431807195489571,210,64
bre,3,11,0.001,-0.07258205366342714,2940,179
bre,3,11,0.01,-0.07085877087108064,2940,179
bre,3,11,0.1,-0.07163481383141718,2940,179
bre,4,11,0.001,-0.22703782435509093,41160,315
bre,4,11,0.01,-0.21859692926205274,41160,315
bre,4,11,0.1,-0.21742449692952023,41160,315
bre,5,11,0.001,-0.6971502824906199,576240,425
bre,5,11,0.01,-0.6933365481733693,576240,425
bre,5,11,0.1,-0.6995831956534484,576240,425
bre,0,12,0.001,-2.231979747856081,1,1
bre,0,12,0.01,-2.2319796558718275,1,1
bre,0,12,0.1,-2.2319787367243964,1,1
bre,1,12,0.001,-0.08085450602918715,15,14
bre,1,12,0.01,-0.08085959698540536,15,14
bre,1,12,0.1,-0.08091073032072114,15,14
bre,2,12,0.001,-0.07664985798400116,210,63
bre,2,12,0.01,-0.07620664635563462,210,63
bre,2,12,0.1,-0.0760840533734993,210,63
bre,3,12,0.001,-0.08489738627205966,2940,169
bre,3,12,0.01,-0.08202318095156738,2940,169
bre,3,12,0.1,-0.08171541841714669,2940,169
bre,4,12,0.001,-0.2337346988653856,41160,287
bre,4,12,0.01,-0.2289613940753695,41160,287
bre,4,12,0.1,-0.2298640212081227,41160,287
bre,5,12,0.001,-0.9499069501222017,576240,357
bre,5,12,0.01,-0.9013106037796073,576240,357
bre,5,12,0.1,-0.8773859640345417,576240,357
bre,0,13,0.001,-2.3723918227595084,1,1
bre,0,13,0.01,-2.3723917450159218,1,1
bre,0,13,0.1,-2.372390968087529,1,1
bre,1,13,0.001,-0.07701929630514241,15,14
bre,1,13,0.01,-0.07702516579393834,15,14
bre,1,13,0.1,-0.07708403653114437,15,14
bre,2,13,0.001,-0.07312635196826835,210,66
bre,2,13,0.01,-0.07285577951050491,210,66
bre,2,13,0.1,-0.0728954046057729,210,66
bre,3,13,0.001,-0.0916472131329188,2940,187
bre,3,13,0.01,-0.08944881008739032,2940,187
bre,3,13,0.1,-0.09120828852780534,2940,187
bre,4,13,0.001,-0.30094670993193545,41160,327
bre,4,13,0.01,-0.29684544456351214,41160,327
bre,4,13,0.1,-0.3008868678746875,41160,327
bre,5,13,0.001,-0.8851164860098356,576240,448
bre,5,13,0.01,-0.8801390489575323,576240,448
bre,5,13,0.1,-0.8882265030762537,576240,448
bre,0,14,0.001,-2.1479813208301315,1,1
bre,0,14,0.01,-2.1479813053190986,1,1
bre,0,14,0.1,-2.1479811508218045,1,1
bre,1,14,0.001,-0.10141859330045491,15,14
bre,1,14,0.01,-0.101423747620742,15,14
bre,1,14,0.1,-0.1014753077184854,15,14
bre,2,14,0.001,-0.09542307628233317,210,58
bre,2,14,0.01,-0.09520019741299157,210,58
bre,2,14,0.1,-0.09536354889559685,210,58
bre,3,14,0.001,-0.1078299134478212,2940,157
bre,3,14,0.01,-0.10627083748673377,2940,157
bre,3,14,0.1,-0.10767662181711055,2940,157
bre,4,14,0.001,-0.2429077016609624,41160,264
bre,4,14,0.01,-0.23085695179212123,41160,264
bre,4,14,0.1,-0.22702088708751844,41160,264
bre,5,14,0.001,-0.723345253731267,576240,340
bre,5,14,0.01,-0.7178881169095582,576240,340
bre,5,14,0.1,-0.7241567870287229,576240,340
bre,0,15,0.001,-2.2918216329673244,1,1
bre,0,15,0.01,-2.2918215950403016,1,1
bre,0,15,0.1,-2.291821216288463,1,1
bre,1,15,0.001,-0.0729367046134429,15,14
bre,1,15,0.01,-0.07294274245869216,15,14
bre,1,15,0.1,-0.0730032265028959,15,14
bre,2,15,0.001,-0.06985862594540723,210,66
bre,2,15,0.01,-0.06985277046183662,210,66
bre,2,15,0.1,-0.07019033796390706,210,66
bre,3,15,0.001,-0.07411020564081633,2940,174
bre,3,15,0.01,-0.07211348888046906,2940,174
bre,3,15,0.1,-0.07184039839155408,2940,174
bre,4,15,0.001,-0.26693606489765137,41160,292
bre,4,15,0.01,-0.26176470383222744,41160,292
bre,4,15,0.1,-0.26187765750832454,41160,292
bre,5,15,0.001,-0.8089975658042622,576240,379
