,species,k,lag,smoother,log_likelihood,num_train_states,num_test_states
1000,oce,1,100,0.1,-0.12027924535716737,10,10
1001,oce,1,1,1.0,-0.12149587268556541,10,10
1002,oce,1,10,1.0,-0.12197001481611558,10,10
1003,oce,1,20,1.0,-0.12245341322082275,10,10
1004,oce,1,30,1.0,-0.12230064043882805,10,10
1005,oce,1,40,1.0,-0.12227773695742863,10,10
1006,oce,1,50,1.0,-0.12186998706593172,10,10
1007,oce,1,60,1.0,-0.1211730014126795,10,10
1008,oce,1,70,1.0,-0.12140912396212364,10,10
1009,oce,1,80,1.0,-0.12101164817325717,10,10
1010,oce,1,90,1.0,-0.12101400386251265,10,10
1011,oce,1,100,1.0,-0.12056408700235782,10,10
1012,oce,2,1,0.001,-0.12211846500706106,100,51
1013,oce,2,10,0.001,-0.1209822933461392,100,58
1014,oce,2,20,0.001,-0.12079971997926332,100,69
1015,oce,2,30,0.001,-0.1178869237384536,100,75
1016,oce,2,40,0.001,-0.11860767649530592,100,80
1017,oce,2,50,0.001,-0.11748332733491812,100,84
1018,oce,2,60,0.001,-0.11797726979887475,100,84
1019,oce,2,70,0.001,-0.1181359865400139,100,87
1020,oce,2,80,0.001,-0.11928658530529761,100,88
1021,oce,2,90,0.001,-0.12052104699667499,100,88
1022,oce,2,100,0.001,-0.12063860332304716,100,87
1023,oce,2,1,0.01,-0.12176298514780652,100,51
1024,oce,2,10,0.01,-0.12056987572557343,100,58
1025,oce,2,20,0.01,-0.12000099804711006,100,69
1026,oce,2,30,0.01,-0.11757756284779274,100,75
1027,oce,2,40,0.01,-0.11806016252023396,100,80
1028,oce,2,50,0.01,-0.11700435342824081,100,84
1029,oce,2,60,0.01,-0.11755942476781303,100,84
1030,oce,2,70,0.01,-0.11751071688479534,100,87
1031,oce,2,80,0.01,-0.1183996845036294,100,88
1032,oce,2,90,0.01,-0.11917872694678025,100,88
1033,oce,2,100,0.01,-0.11939904514627613,100,87
1034,oce,2,1,0.1,-0.12162614002443782,100,51
1035,oce,2,10,0.1,-0.12040227701950613,100,58
1036,oce,2,20,0.1,-0.11953980469674272,100,69
1037,oce,2,30,0.1,-0.11755303285154595,100,75
1038,oce,2,40,0.1,-0.11778906766701616,100,80
1039,oce,2,50,0.1,-0.1169468903999315,100,84
1040,oce,2,60,0.1,-0.11764395264125861,100,84
1041,oce,2,70,0.1,-0.11727638565199745,100,87
1042,oce,2,80,0.1,-0.11787671841367932,100,88
1043,oce,2,90,0.1,-0.11819688455455056,100,88
1044,oce,2,100,0.1,-0.11849770361923533,100,87
1045,oce,2,1,1.0,-0.12340089332247797,100,51
1046,oce,2,10,1.0,-0.12242271395468707,100,58
1047,oce,2,20,1.0,-0.12168256061800505,100,69
1048,oce,2,30,1.0,-0.12023048536912366,100,75
1049,oce,2,40,1.0,-0.12027590896162908,100,80
1050,oce,2,50,1.0,-0.12031603010516659,100,84
1051,oce,2,60,1.0,-0.12159459959256289,100,84
1052,oce,2,70,1.0,-0.12084385868080799,100,87
1053,oce,2,80,1.0,-0.12102962897624908,100,88
1054,oce,2,90,1.0,-0.12089491134371638,100,88
1055,oce,2,100,1.0,-0.12118212488517328,100,87
1056,oce,3,1,0.001,-0.12286833142571796,1000,103
1057,oce,3,10,0.001,-0.12539034497465026,1000,222
1058,oce,3,20,0.001,-0.13128925891604395,1000,294
1059,oce,3,30,0.001,-0.13275463796987574,1000,329
1060,oce,3,40,0.001,-0.13687435372858306,1000,365
1061,oce,3,50,0.001,-0.14030685245363977,1000,386
1062,oce,3,60,0.001,-0.14590872254827947,1000,393
1063,oce,3,70,0.001,-0.15742308969192892,1000,408
1064,oce,3,80,0.001,-0.17549786681865331,1000,412
1065,oce,3,90,0.001,-0.1708890186782544,1000,405
1066,oce,3,100,0.001,-0.17290178639085416,1000,406
1067,oce,3,1,0.01,-0.12231899387606067,1000,103
1068,oce,3,10,0.01,-0.12344204820953147,1000,222
1069,oce,3,20,0.01,-0.12712476176021154,1000,294
1070,oce,3,30,0.01,-0.12817426909761132,1000,329
1071,oce,3,40,0.01,-0.13085280081619502,1000,365
1072,oce,3,50,0.01,-0.13458388988303763,1000,386
1073,oce,3,60,0.01,-0.14033048825036842,1000,393
1074,oce,3,70,0.01,-0.15164401233284056,1000,408
1075,oce,3,80,0.01,-0.16692593499125039,1000,412
1076,oce,3,90,0.01,-0.16321511437644434,1000,405
1077,oce,3,100,0.01,-0.16374341484196767,1000,406
1078,oce,3,1,0.1,-0.12219506589216085,1000,103
1079,oce,3,10,0.1,-0.12284156198690488,1000,222
1080,oce,3,20,0.1,-0.12509680284946553,1000,294
1081,oce,3,30,0.1,-0.1262375472748915,1000,329
1082,oce,3,40,0.1,-0.12825223050215961,1000,365
1083,oce,3,50,0.1,-0.13224402136720415,1000,386
1084,oce,3,60,0.1,-0.1385319353751667,1000,393
1085,oce,3,70,0.1,-0.14973064068595998,1000,408
1086,oce,3,80,0.1,-0.16300524281627543,1000,412
1087,oce,3,90,0.1,-0.15924978521649885,1000,405
1088,oce,3,100,0.1,-0.15898100069668286,1000,406
1089,oce,3,1,1.0,-0.1256658075679949,1000,103
1090,oce,3,10,1.0,-0.13205969696520997,1000,222
1091,oce,3,20,1.0,-0.13738337126331193,1000,294
1092,oce,3,30,1.0,-0.1430413764969831,1000,329
1093,oce,3,40,1.0,-0.14791108808638664,1000,365
1094,oce,3,50,1.0,-0.15385445906447592,1000,386
1095,oce,3,60,1.0,-0.16353043145645335,1000,393
1096,oce,3,70,1.0,-0.17566324817018122,1000,408
1097,oce,3,80,1.0,-0.18908634241100275,1000,412
1098,oce,3,90,1.0,-0.1847260589028096,1000,405
1099,oce,3,100,1.0,-0.18585690900167026,1000,406
1100,oce,4,1,0.001,-0.12354989717328797,10000,164
1101,oce,4,10,0.001,-0.14260711733379372,10000,573
1102,oce,4,20,0.001,-0.1724115334016423,10000,770
1103,oce,4,30,0.001,-0.19146051800898942,10000,851
1104,oce,4,40,0.001,-0.21946513978244567,10000,925
1105,oce,4,50,0.001,-0.2545304831794746,10000,957
1106,oce,4,60,0.001,-0.2776657502989017,10000,955
1107,oce,4,70,0.001,-0.3020667984749223,10000,974
1108,oce,4,80,0.001,-0.35446856424840784,10000,951
1109,oce,4,90,0.001,-0.3488806888398784,10000,960
1110,oce,4,100,0.001,-0.4082543450615001,10000,935
1111,oce,4,1,0.01,-0.12276590848622679,10000,164
1112,oce,4,10,0.01,-0.13741957791380313,10000,573
1113,oce,4,20,0.01,-0.16228169395362643,10000,770
1114,oce,4,30,0.01,-0.1795801841909448,10000,851
1115,oce,4,40,0.01,-0.20843901617431526,10000,925
1116,oce,4,50,0.01,-0.23985754175438423,10000,957
1117,oce,4,60,0.01,-0.2624808081024438,10000,955
1118,oce,4,70,0.01,-0.28665738989981515,10000,974
1119,oce,4,80,0.01,-0.33995473013311106,10000,951
1120,oce,4,90,0.01,-0.3356459406344925,10000,960
1121,oce,4,100,0.01,-0.3872084149561923,10000,935
1122,oce,4,1,0.1,-0.12270258655295324,10000,164
1123,oce,4,10,0.1,-0.1366966570656769,10000,573
1124,oce,4,20,0.1,-0.1599962695716376,10000,770
1125,oce,4,30,0.1,-0.17722265974658577,10000,851
1126,oce,4,40,0.1,-0.2083029662937261,10000,925
1127,oce,4,50,0.1,-0.2371889360498459,10000,957
1128,oce,4,60,0.1,-0.26223827244999237,10000,955
1129,oce,4,70,0.1,-0.2865895917716937,10000,974
1130,oce,4,80,0.1,-0.3393462808017611,10000,951
1131,oce,4,90,0.1,-0.3388413153990841,10000,960
1132,oce,4,100,0.1,-0.38486152330829504,10000,935
1133,oce,4,1,1.0,-0.12814189305037527,10000,164
1134,oce,4,10,1.0,-0.16184603914885481,10000,573
1135,oce,4,20,1.0,-0.20054748461910848,10000,770
1136,oce,4,30,1.0,-0.22975514331036073,10000,851
1137,oce,4,40,1.0,-0.27050249806910714,10000,925
1138,oce,4,50,1.0,-0.3036891290119285,10000,957
1139,oce,4,60,1.0,-0.3417134935428322,10000,955
1140,oce,4,70,1.0,-0.3713162268018053,10000,974
1141,oce,4,80,1.0,-0.4211760342842603,10000,951
1142,oce,4,90,1.0,-0.4344668238605506,10000,960
1143,oce,4,100,1.0,-0.4771643202706911,10000,935
1144,oce,5,1,0.001,-0.12518665067642426,100000,239
1145,oce,5,10,0.001,-0.1867542133488088,100000,1081
1146,oce,5,20,0.001,-0.26747321254814704,100000,1430
1147,oce,5,30,0.001,-0.3290839185755738,100000,1558
1148,oce,5,40,0.001,-0.4247869760856958,100000,1586
1149,oce,5,50,0.001,-0.48389725426574803,100000,1606
1150,oce,5,60,0.001,-0.5729585872855181,100000,1565
1151,oce,5,70,0.001,-0.6435508826662868,100000,1553
1152,oce,5,80,0.001,-0.6828672506908005,100000,1469
1153,oce,5,90,0.001,-0.7312712770335428,100000,1413
1154,oce,5,100,0.001,-0.8137274238577732,100000,1365
1155,oce,5,1,0.01,-0.12401933882855613,100000,239
1156,oce,5,10,0.01,-0.1764601091161213,100000,1081
1157,oce,5,20,0.01,-0.2537525343294017,100000,1430
1158,oce,5,30,0.01,-0.3142104153725156,100000,1558
1159,oce,5,40,0.01,-0.4101189419678348,100000,1586
1160,oce,5,50,0.01,-0.4675460649860902,100000,1606
1161,oce,5,60,0.01,-0.556042243744224,100000,1565
1162,oce,5,70,0.01,-0.6241175080390726,100000,1553
1163,oce,5,80,0.01,-0.6706129098331286,100000,1469
1164,oce,5,90,0.01,-0.7128874216087913,100000,1413
1165,oce,5,100,0.01,-0.7966983356642969,100000,1365
1166,oce,5,1,0.1,-0.1239641579766853,100000,239
1167,oce,5,10,0.1,-0.1757751098070388,100000,1081
1168,oce,5,20,0.1,-0.2540408344236993,100000,1430
1169,oce,5,30,0.1,-0.3179015710014892,100000,1558
1170,oce,5,40,0.1,-0.41436535974880395,100000,1586
1171,oce,5,50,0.1,-0.4711511679327373,100000,1606
1172,oce,5,60,0.1,-0.561839025468555,100000,1565
1173,oce,5,70,0.1,-0.6275686587584837,100000,1553
1174,oce,5,80,0.1,-0.6801050909237506,100000,1469
1175,oce,5,90,0.1,-0.7179271812805074,100000,1413
1176,oce,5,100,0.1,-0.8024472881060449,100000,1365
1177,oce,5,1,1.0,-0.1315476892136556,100000,239
1178,oce,5,10,1.0,-0.22374145806387208,100000,1081
1179,oce,5,20,1.0,-0.3255957009220825,100000,1430
1180,oce,5,30,1.0,-0.4132418300661843,100000,1558
1181,oce,5,40,1.0,-0.5148714964437704,100000,1586
1182,oce,5,50,1.0,-0.5804727467592548,100000,1606
1183,oce,5,60,1.0,-0.6767866166652153,100000,1565
1184,oce,5,70,1.0,-0.7406805788294692,100000,1553
1185,oce,5,80,1.0,-0.7969985331043237,100000,1469
1186,oce,5,90,1.0,-0.842044903258839,100000,1413
1187,oce,5,100,1.0,-0.9196651477708718,100000,1365
1188,oce,6,1,0.001,-0.12801903011296353,1000000,329
1189,oce,6,10,0.001,-0.25467345288954557,1000000,1699
1190,oce,6,20,0.001,-0.4064906010261485,1000000,2143
1191,oce,6,30,0.001,-0.5441649031001619,1000000,2225
1192,oce,6,40,0.001,-0.6883461901887786,1000000,2209
1193,oce,6,50,0.001,-0.7614864395702918,1000000,2148
1194,oce,6,60,0.001,-0.8755990858353471,1000000,2021
1195,oce,6,70,0.001,-0.9717377371309862,1000000,1986
1196,oce,6,80,0.001,-1.0697877585957127,1000000,1868
1197,oce,6,90,0.001,-1.1656706124618381,1000000,1747
1198,oce,6,100,0.001,-1.2578156476057871,1000000,1649
1199,oce,6,1,0.01,-0.12610370269028187,1000000,329
1200,oce,6,10,0.01,-0.2416597648007621,1000000,1699
1201,oce,6,20,0.01,-0.3886430888762082,1000000,2143
1202,oce,6,30,0.01,-0.5269547776692005,1000000,2225
1203,oce,6,40,0.01,-0.6705787159737499,1000000,2209
1204,oce,6,50,0.01,-0.7498069908736839,1000000,2148
1205,oce,6,60,0.01,-0.8658072185331869,1000000,2021
1206,oce,6,70,0.01,-0.9497259002296277,1000000,1986
1207,oce,6,80,0.01,-1.0585508108474972,1000000,1868
1208,oce,6,90,0.01,-1.1496322555844807,1000000,1747
1209,oce,6,100,0.01,-1.2468353952868072,1000000,1649
1210,oce,6,1,0.1,-0.12580510586286872,1000000,329
1211,oce,6,10,0.1,-0.24429042083929375,1000000,1699
1212,oce,6,20,0.1,-0.391355951407214,1000000,2143
1213,oce,6,30,0.1,-0.5327707720926723,1000000,2225
1214,oce,6,40,0.1,-0.6786945610741734,1000000,2209
1215,oce,6,50,0.1,-0.7635796998330628,1000000,2148
1216,oce,6,60,0.1,-0.878823546541648,1000000,2021
1217,oce,6,70,0.1,-0.9525557492706762,1000000,1986
1218,oce,6,80,0.1,-1.0675120716956095,1000000,1868
1219,oce,6,90,0.1,-1.1583563807532022,1000000,1747
1220,oce,6,100,0.1,-1.2563220121526253,1000000,1649
1221,oce,6,1,1.0,-0.13559651263176517,1000000,329
1222,oce,6,10,1.0,-0.3149586516528372,1000000,1699
1223,oce,6,20,1.0,-0.49064975865971966,1000000,2143
1224,oce,6,30,1.0,-0.648319978316998,1000000,2225
1225,oce,6,40,1.0,-0.8022435462751965,1000000,2209
1226,oce,6,50,1.0,-0.8942983928530006,1000000,2148
1227,oce,6,60,1.0,-0.997259006322695,1000000,2021
1228,oce,6,70,1.0,-1.0650455348856354,1000000,1986
1229,oce,6,80,1.0,-1.175397126717671,1000000,1868
1230,oce,6,90,1.0,-1.2724229451276243,1000000,1747
1231,oce,6,100,1.0,-1.3570221428482856,1000000,1649
1232,orn,0,1,0.001,-2.167499820467361,1,1
1233,orn,0,10,0.001,-2.167499820467361,1,1
1234,orn,0,20,0.001,-2.167499820467361,1,1
1235,orn,0,30,0.001,-2.167499820467361,1,1
1236,orn,0,40,0.001,-2.167499820467361,1,1
1237,orn,0,50,0.001,-2.167499820467361,1,1
1238,orn,0,60,0.001,-2.167499820467361,1,1
1239,orn,0,70,0.001,-2.167499820467361,1,1
1240,orn,0,80,0.001,-2.167499820467361,1,1
1241,orn,0,90,0.001,-2.167499820467361,1,1
1242,orn,0,100,0.001,-2.167499820467361,1,1
1243,orn,0,1,0.01,-2.1674998053589416,1,1
1244,orn,0,10,0.01,-2.1674998053589416,1,1
1245,orn,0,20,0.01,-2.1674998053589416,1,1
1246,orn,0,30,0.01,-2.1674998053589416,1,1
1247,orn,0,40,0.01,-2.1674998053589416,1,1
1248,orn,0,50,0.01,-2.1674998053589416,1,1
1249,orn,0,60,0.01,-2.1674998053589416,1,1
1250,orn,0,70,0.01,-2.1674998053589416,1,1
1251,orn,0,80,0.01,-2.1674998053589416,1,1
1252,orn,0,90,0.01,-2.1674998053589416,1,1
1253,orn,0,100,0.01,-2.1674998053589416,1,1
1254,orn,0,1,0.1,-2.1674996542761114,1,1
1255,orn,0,10,0.1,-2.1674996542761114,1,1
1256,orn,0,20,0.1,-2.1674996542761114,1,1
1257,orn,0,30,0.1,-2.1674996542761114,1,1
1258,orn,0,40,0.1,-2.1674996542761114,1,1
1259,orn,0,50,0.1,-2.1674996542761114,1,1
1260,orn,0,60,0.1,-2.1674996542761114,1,1
1261,orn,0,70,0.1,-2.1674996542761114,1,1
1262,orn,0,80,0.1,-2.1674996542761114,1,1
1263,orn,0,90,0.1,-2.1674996542761114,1,1
1264,orn,0,100,0.1,-2.1674996542761114,1,1
1265,orn,0,1,1.0,-2.1674981435839498,1,1
1266,orn,0,10,1.0,-2.1674981435839498,1,1
1267,orn,0,20,1.0,-2.1674981435839498,1,1
1268,orn,0,30,1.0,-2.1674981435839498,1,1
1269,orn,0,40,1.0,-2.1674981435839498,1,1
1270,orn,0,50,1.0,-2.1674981435839498,1,1
1271,orn,0,60,1.0,-2.1674981435839498,1,1
1272,orn,0,70,1.0,-2.1674981435839498,1,1
1273,orn,0,80,1.0,-2.1674981435839498,1,1
1274,orn,0,90,1.0,-2.1674981435839498,1,1
1275,orn,0,100,1.0,-2.1674981435839498,1,1
1276,orn,1,1,0.001,-0.07283289879167207,10,10
1277,orn,1,10,0.001,-0.07283925488878804,10,10
1278,orn,1,20,0.001,-0.07278498647245878,10,10
1279,orn,1,30,0.001,-0.07282948606003117,10,10
1280,orn,1,40,0.001,-0.0728025514962188,10,10
1281,orn,1,50,0.001,-0.0726349114825599,10,10
1282,orn,1,60,0.001,-0.07255560784388923,10,10
1283,orn,1,70,0.001,-0.07250025790916047,10,10
1284,orn,1,80,0.001,-0.07239555263724474,10,10
1285,orn,1,90,0.001,-0.0722648203531064,10,10
1286,orn,1,100,0.001,-0.0721652614214102,10,10
1287,orn,1,1,0.01,-0.0728335206327627,10,10
1288,orn,1,10,0.01,-0.07283988401641661,10,10
1289,orn,1,20,0.01,-0.07278561896414859,10,10
1290,orn,1,30,0.01,-0.07283012132225405,10,10
1291,orn,1,40,0.01,-0.07280318864719763,10,10
1292,orn,1,50,0.01,-0.07263555041413172,10,10
1293,orn,1,60,0.01,-0.07255625225586824,10,10
1294,orn,1,70,0.01,-0.07250090785851813,10,10
1295,orn,1,80,0.01,-0.07239620522409582,10,10
1296,orn,1,90,0.01,-0.07226547927379944,10,10
1297,orn,1,100,0.01,-0.07216593138561732,10,10
1298,orn,1,1,0.1,-0.07283979951363577,10,10
1299,orn,1,10,0.1,-0.07284623590998646,10,10
1300,orn,1,20,0.1,-0.07279200492814666,10,10
1301,orn,1,30,0.1,-0.07283653568273171,10,10
1302,orn,1,40,0.1,-0.07280962252125855,10,10
1303,orn,1,50,0.1,-0.07264200354185338,10,10
1304,orn,1,60,0.1,-0.07256276047091613,10,10
1305,orn,1,70,0.1,-0.07250747192630308,10,10
1306,orn,1,80,0.1,-0.07240279657806808,10,10
1307,orn,1,90,0.1,-0.07227213422641951,10,10
1308,orn,1,100,0.1,-0.07217269654793214,10,10
1309,orn,1,1,1.0,-0.07290660604829662,10,10
1310,orn,1,10,1.0,-0.07291378058583524,10,10
1311,orn,1,20,1.0,-0.07285992416982025,10,10
1312,orn,1,30,1.0,-0.07290479361720031,10,10
1313,orn,1,40,1.0,-0.07287812686930444,10,10
1314,orn,1,50,1.0,-0.07271081789234715,10,10
1315,orn,1,60,1.0,-0.07263214591709188,10,10
1316,orn,1,70,1.0,-0.07257745232195265,10,10
1317,orn,1,80,1.0,-0.0724731240072377,10,10
1318,orn,1,90,1.0,-0.0723431153811494,10,10
1319,orn,1,100,1.0,-0.07224475383401313,10,10
1320,orn,2,1,0.001,-0.07284232992608927,100,62
1321,orn,2,10,0.001,-0.07152079342125255,100,68
1322,orn,2,20,0.001,-0.07009854219534753,100,73
1323,orn,2,30,0.001,-0.06926439165016704,100,82
1324,orn,2,40,0.001,-0.06900475547762919,100,88
1325,orn,2,50,0.001,-0.06880789183490157,100,87
1326,orn,2,60,0.001,-0.06855975932623676,100,91
1327,orn,2,70,0.001,-0.06871934178019679,100,92
1328,orn,2,80,0.001,-0.06845308522642543,100,94
1329,orn,2,90,0.001,-0.06833807618238424,100,95
1330,orn,2,100,0.001,-0.0679787503640559,100,97
1331,orn,2,1,0.01,-0.07273073063573689,100,62
1332,orn,2,10,0.01,-0.07141758419229571,100,68
1333,orn,2,20,0.01,-0.06995813588597732,100,73
1334,orn,2,30,0.01,-0.06908814844974843,100,82
1335,orn,2,40,0.01,-0.06884352626246953,100,88
1336,orn,2,50,0.01,-0.06869564811094939,100,87
1337,orn,2,60,0.01,-0.06848084050024696,100,91
1338,orn,2,70,0.01,-0.06854525069241349,100,92
1339,orn,2,80,0.01,-0.06830622718655541,100,94
1340,orn,2,90,0.01,-0.06815134755117015,100,95
1341,orn,2,100,0.01,-0.06787806959732905,100,97
1342,orn,2,1,0.1,-0.07267179755539044,100,62
1343,orn,2,10,0.1,-0.07136465840824537,100,68
1344,orn,2,20,0.1,-0.06987832578961023,100,73
1345,orn,2,30,0.1,-0.06898409228784105,100,82
1346,orn,2,40,0.1,-0.06874430750040508,100,88
1347,orn,2,50,0.1,-0.06866717098243763,100,87
1348,orn,2,60,0.1,-0.06846047306072875,100,91
1349,orn,2,70,0.1,-0.06843877601041644,100,92
1350,orn,2,80,0.1,-0.06822521632485397,100,94
1351,orn,2,90,0.1,-0.06803183983841848,100,95
1352,orn,2,100,0.1,-0.06784021627375782,100,97
1353,orn,2,1,1.0,-0.07305425129670337,100,62
1354,orn,2,10,1.0,-0.07172384763813071,100,68
1355,orn,2,20,1.0,-0.07037532331351873,100,73
1356,orn,2,30,1.0,-0.0694531655119928,100,82
1357,orn,2,40,1.0,-0.06925753612191102,100,88
1358,orn,2,50,1.0,-0.06929261540617511,100,87
1359,orn,2,60,1.0,-0.06904873041953863,100,91
1360,orn,2,70,1.0,-0.06900027469329528,100,92
1361,orn,2,80,1.0,-0.06882279106046227,100,94
1362,orn,2,90,1.0,-0.06861152104405754,100,95
1363,orn,2,100,1.0,-0.06847172724389117,100,97
1364,orn,3,1,0.001,-0.07304049023778961,1000,143
1365,orn,3,10,0.001,-0.07158298146061044,1000,290
1366,orn,3,20,0.001,-0.07068163535494425,1000,372
1367,orn,3,30,0.001,-0.07113164721731463,1000,429
1368,orn,3,40,0.001,-0.07163241126748265,1000,477
1369,orn,3,50,0.001,-0.07170236030133227,1000,495
1370,orn,3,60,0.001,-0.07448764696695728,1000,510
1371,orn,3,70,0.001,-0.07425407358303396,1000,527
1372,orn,3,80,0.001,-0.07460075052655607,1000,558
1373,orn,3,90,0.001,-0.07591956973630667,1000,572
1374,orn,3,100,0.001,-0.07583695075883287,1000,566
1375,orn,3,1,0.01,-0.07281113300307474,1000,143
1376,orn,3,10,0.01,-0.07095727756441116,1000,290
1377,orn,3,20,0.01,-0.06979470975503471,1000,372
1378,orn,3,30,0.01,-0.06994769678458532,1000,429
1379,orn,3,40,0.01,-0.07038772521761709,1000,477
1380,orn,3,50,0.01,-0.07042654268478218,1000,495
1381,orn,3,60,0.01,-0.07299626820146385,1000,510
1382,orn,3,70,0.01,-0.07283180144966869,1000,527
1383,orn,3,80,0.01,-0.07265935651315615,1000,558
1384,orn,3,90,0.01,-0.07392534257960767,1000,572
1385,orn,3,100,0.01,-0.07381503744022441,1000,566
1386,orn,3,1,0.1,-0.07270584847648674,1000,143
1387,orn,3,10,0.1,-0.07061293372223788,1000,290
1388,orn,3,20,0.1,-0.06937348541616935,1000,372
1389,orn,3,30,0.1,-0.06928076610956584,1000,429
1390,orn,3,40,0.1,-0.06974259960901753,1000,477
1391,orn,3,50,0.1,-0.06978542350976288,1000,495
1392,orn,3,60,0.1,-0.0722315416650598,1000,510
1393,orn,3,70,0.1,-0.07221823951733644,1000,527
1394,orn,3,80,0.1,-0.07158369904100945,1000,558
1395,orn,3,90,0.1,-0.07281935386800606,1000,572
1396,orn,3,100,0.1,-0.07276979448777,1000,566
1397,orn,3,1,1.0,-0.07349009441036475,1000,143
1398,orn,3,10,1.0,-0.07239426198807958,1000,290
1399,orn,3,20,1.0,-0.07211996313664051,1000,372
1400,orn,3,30,1.0,-0.07236607127640793,1000,429
1401,orn,3,40,1.0,-0.07340333360366096,1000,477
1402,orn,3,50,1.0,-0.07389878654637884,1000,495
1403,orn,3,60,1.0,-0.07650788508374519,1000,510
1404,orn,3,70,1.0,-0.07743359426272828,1000,527
1405,orn,3,80,1.0,-0.07707132589296471,1000,558
1406,orn,3,90,1.0,-0.07871804133847746,1000,572
1407,orn,3,100,1.0,-0.0788717692377182,1000,566
1408,orn,4,1,0.001,-0.07331608275473821,10000,265
1409,orn,4,10,0.001,-0.07528289128310194,10000,879
1410,orn,4,20,0.001,-0.08080167040257602,10000,1215
1411,orn,4,30,0.001,-0.08637932444287917,10000,1411
1412,orn,4,40,0.001,-0.08959879241992075,10000,1561
1413,orn,4,50,0.001,-0.09809793864293966,10000,1628
1414,orn,4,60,0.001,-0.10038295212021547,10000,1684
1415,orn,4,70,0.001,-0.10758303450721055,10000,1723
1416,orn,4,80,0.001,-0.11399970630077606,10000,1752
1417,orn,4,90,0.001,-0.12168284385473929,10000,1784
1418,orn,4,100,0.001,-0.1239516924322871,10000,1790
1419,orn,4,1,0.01,-0.07292090887858269,10000,265
1420,orn,4,10,0.01,-0.07350639408971936,10000,879
1421,orn,4,20,0.01,-0.07801749525547008,10000,1215
1422,orn,4,30,0.01,-0.08264167071634823,10000,1411
1423,orn,4,40,0.01,-0.08530396845613403,10000,1561
1424,orn,4,50,0.01,-0.09290854721045666,10000,1628
1425,orn,4,60,0.01,-0.0956950286574783,10000,1684
1426,orn,4,70,0.01,-0.10212309388498661,10000,1723
1427,orn,4,80,0.01,-0.10795284545749195,10000,1752
1428,orn,4,90,0.01,-0.11590562649498855,10000,1784
1429,orn,4,100,0.01,-0.1181712978772925,10000,1790
1430,orn,4,1,0.1,-0.07276333706215554,10000,265
1431,orn,4,10,0.1,-0.0728013964846475,10000,879
1432,orn,4,20,0.1,-0.0768505306535268,10000,1215
1433,orn,4,30,0.1,-0.08105901655816203,10000,1411
1434,orn,4,40,0.1,-0.08368473878861814,10000,1561
1435,orn,4,50,0.1,-0.09089005075571392,10000,1628
1436,orn,4,60,0.1,-0.09454039919502971,10000,1684
1437,orn,4,70,0.1,-0.10026598285156284,10000,1723
1438,orn,4,80,0.1,-0.10608810766783629,10000,1752
1439,orn,4,90,0.1,-0.11469688610142144,10000,1784
1440,orn,4,100,0.1,-0.11697574471047577,10000,1790
1441,orn,4,1,1.0,-0.07405582912880078,10000,265
1442,orn,4,10,1.0,-0.07867805393181432,10000,879
1443,orn,4,20,1.0,-0.08585247840998977,10000,1215
1444,orn,4,30,1.0,-0.09265562048342185,10000,1411
1445,orn,4,40,1.0,-0.09867521641419212,10000,1561
1446,orn,4,50,1.0,-0.10813706039665592,10000,1628
1447,orn,4,60,1.0,-0.11415320927044945,10000,1684
1448,orn,4,70,1.0,-0.12077303164942928,10000,1723
1449,orn,4,80,1.0,-0.12900610379222963,10000,1752
1450,orn,4,90,1.0,-0.14094856732541067,10000,1784
1451,orn,4,100,1.0,-0.1439125917875917,10000,1790
1452,orn,5,1,0.001,-0.07363341601152994,100000,439
1453,orn,5,10,0.001,-0.08469347378185513,100000,1958
1454,orn,5,20,0.001,-0.10264303492636682,100000,2685
1455,orn,5,30,0.001,-0.12277264944300594,100000,3109
1456,orn,5,40,0.001,-0.14055110654074712,100000,3366
1457,orn,5,50,0.001,-0.1610303755226532,100000,3466
1458,orn,5,60,0.001,-0.1787785027035471,100000,3475
1459,orn,5,70,0.001,-0.20403478258948166,100000,3557
1460,orn,5,80,0.001,-0.21324288551835574,100000,3591
1461,orn,5,90,0.001,-0.23597462413057374,100000,3612
1462,orn,5,100,0.001,-0.2512833389431629,100000,3601
1463,orn,5,1,0.01,-0.07312470100972812,100000,439
1464,orn,5,10,0.01,-0.0815485610867345,100000,1958
1465,orn,5,20,0.01,-0.09769943655946045,100000,2685
1466,orn,5,30,0.01,-0.11605271700258601,100000,3109
1467,orn,5,40,0.01,-0.1335172273095825,100000,3366
1468,orn,5,50,0.01,-0.15423297172608774,100000,3466
1469,orn,5,60,0.01,-0.1705650842868222,100000,3475
1470,orn,5,70,0.01,-0.1953837260034327,100000,3557
1471,orn,5,80,0.01,-0.20514122178937658,100000,3591
1472,orn,5,90,0.01,-0.22819294195096088,100000,3612
1473,orn,5,100,0.01,-0.24213349055103095,100000,3601
1474,orn,5,1,0.1,-0.07301079391693872,100000,439
1475,orn,5,10,0.1,-0.08089290860719482,100000,1958
1476,orn,5,20,0.1,-0.09683969234157722,100000,2685
1477,orn,5,30,0.1,-0.11498187636472121,100000,3109
1478,orn,5,40,0.1,-0.13344838104474507,100000,3366
1479,orn,5,50,0.1,-0.1545533204640885,100000,3466
1480,orn,5,60,0.1,-0.17026754707810446,100000,3475
1481,orn,5,70,0.1,-0.1950170891445941,100000,3557
