,sim,alpha,corpusSize,trueK,bestK,best_ll,correct,entropy,nStates,way,bestLag
2160,8,0.1,10,2,4,-0.19924099723807034,0,0.0,2,semicol,
2161,8,0.1,10,2,4,-0.1737844136046904,0,0.0,2,lagged,20.0
2162,8,0.1,50,2,3,-0.19294536315899885,0,0.0,2,semicol,
2163,8,0.1,50,2,3,-0.13852259780133216,0,0.0,2,lagged,50.0
2164,8,0.1,100,2,2,-0.19557589766804495,1,0.0,2,semicol,
2165,8,0.1,100,2,3,-0.20439648373503738,0,0.0,2,lagged,50.0
2166,8,0.5,10,2,2,-0.19253032608783874,1,0.0,2,semicol,
2167,8,0.5,10,2,1,-0.18196326627797646,0,0.0,2,lagged,20.0
2168,8,0.5,50,2,2,-0.18709118140568964,1,0.0,2,semicol,
2169,8,0.5,50,2,3,-0.1864844586980484,0,0.0,2,lagged,50.0
2170,8,0.5,100,2,4,-0.18703311036182305,0,0.0,2,semicol,
2171,8,0.5,100,2,3,-0.19036956498744936,0,0.0,2,lagged,50.0
2172,8,1.0,10,2,4,-0.1515998866249054,0,0.0,2,semicol,
2173,8,1.0,10,2,1,-0.14505620254510732,0,0.0,2,lagged,20.0
2174,8,1.0,50,2,4,-0.18554531065233584,0,0.0,2,semicol,
2175,8,1.0,50,2,1,-0.21559840543067138,0,0.0,2,lagged,30.0
2176,8,1.0,100,2,2,-0.20133406941218968,1,0.0,2,semicol,
2177,8,1.0,100,2,1,-0.19095217175835405,0,0.0,2,lagged,20.0
2178,8,0.1,10,2,1,-0.2671544874207772,0,0.10912340059539855,3,semicol,
2179,8,0.1,10,2,2,-0.2018358572094651,1,0.23966260016564625,3,lagged,20.0
2180,8,0.1,50,2,4,-0.17201903073445804,0,0.1720583664318961,3,semicol,
2181,8,0.1,50,2,1,-0.186769181509453,0,0.1343479021788509,3,lagged,30.0
2182,8,0.1,100,2,3,-0.20663901421594827,0,0.20496923237618495,3,semicol,
2183,8,0.1,100,2,1,-0.225708806312798,0,0.3650167843364096,3,lagged,20.0
2184,8,0.5,10,2,4,-0.2086667488350718,0,0.4391104559583725,3,semicol,
2185,8,0.5,10,2,1,-0.27408106965482526,0,0.7193360950887793,3,lagged,0.0
2186,8,0.5,50,2,2,-0.2278412995910638,1,0.5338739013421925,3,semicol,
2187,8,0.5,50,2,2,-0.22635334982353286,1,0.5473068618619914,3,lagged,30.0
2188,8,0.5,100,2,2,-0.2106837824216774,1,0.4557031892404902,3,semicol,
2189,8,0.5,100,2,1,-0.24181364737252337,0,0.6301722167776718,3,lagged,20.0
2190,8,1.0,10,2,2,-0.28313905253480115,1,0.7603971119359232,3,semicol,
2191,8,1.0,10,2,1,-0.18058821641667472,0,0.5840573982997211,3,lagged,20.0
2192,8,1.0,50,2,4,-0.23324682027309251,0,0.8276599766127374,3,semicol,
2193,8,1.0,50,2,3,-0.20881869921685128,0,0.765531510697036,3,lagged,50.0
2194,8,1.0,100,2,2,-0.20345986861280307,1,0.6643253292629165,3,semicol,
2195,8,1.0,100,2,1,-0.23929422144934884,0,0.7891668067001317,3,lagged,20.0
2196,8,0.1,10,2,1,-0.30810384168761396,0,0.3305095258073784,4,semicol,
2197,8,0.1,10,2,2,-0.2151403376672921,1,0.1318583296155329,4,lagged,50.0
2198,8,0.1,50,2,3,-0.20367585525244916,0,0.22029639937097895,4,semicol,
2199,8,0.1,50,2,1,-0.23569553453635245,0,0.397252421347996,4,lagged,50.0
2200,8,0.1,100,2,2,-0.2300819770850516,1,0.2738549288474944,4,semicol,
2201,8,0.1,100,2,1,-0.23134324144635918,0,0.171141635888128,4,lagged,20.0
2202,8,0.5,10,2,2,-0.22654518810727275,1,0.6301084414291929,4,semicol,
2203,8,0.5,10,2,1,-0.20938720005904252,0,0.7028836352638801,4,lagged,30.0
2204,8,0.5,50,2,2,-0.20370502629341072,1,0.6202508472252172,4,semicol,
2205,8,0.5,50,2,1,-0.2096239996189157,0,0.5832250344833527,4,lagged,20.0
2206,8,0.5,100,2,2,-0.19905381290876667,1,0.5346874083674609,4,semicol,
2207,8,0.5,100,2,2,-0.2363574730348698,1,0.510211572803536,4,lagged,50.0
2208,8,1.0,10,2,1,-0.2862443429126785,0,0.6916432135444383,4,semicol,
2209,8,1.0,10,2,1,-0.27075741954695925,0,0.8156832640082388,4,lagged,20.0
2210,8,1.0,50,2,2,-0.23250459265083018,1,0.7967088484831404,4,semicol,
2211,8,1.0,50,2,1,-0.19043968994769184,0,0.7741977830287703,4,lagged,20.0
2212,8,1.0,100,2,2,-0.2556107416926658,1,0.7288196106120586,4,semicol,
2213,8,1.0,100,2,2,-0.23800549373215202,1,0.7298975688502156,4,lagged,50.0
2214,8,0.1,10,2,2,-0.2366759443421992,1,0.22778630950514642,5,semicol,
2215,8,0.1,10,2,1,-0.24822224049871872,0,0.3525020792827175,5,lagged,0.0
2216,8,0.1,50,2,2,-0.22543218824398595,1,0.23512509832268205,5,semicol,
2217,8,0.1,50,2,2,-0.19139759220554128,1,0.29185096837352675,5,lagged,50.0
2218,8,0.1,100,2,1,-0.21664677005704513,0,0.30023869736724307,5,semicol,
2219,8,0.1,100,2,1,-0.23907704477402603,0,0.2818464498193001,5,lagged,20.0
2220,8,0.5,10,2,1,-0.3236349600081291,0,0.6451176705522711,5,semicol,
2221,8,0.5,10,2,1,-0.25762419142297965,0,0.6412995523540981,5,lagged,20.0
2222,8,0.5,50,2,2,-0.2567536044467406,1,0.6517424915924066,5,semicol,
2223,8,0.5,50,2,1,-0.2802573329539985,0,0.6388851802315368,5,lagged,30.0
2224,8,0.5,100,2,2,-0.2437531151230537,1,0.5671973631519848,5,semicol,
2225,8,0.5,100,2,1,-0.23249941338397234,0,0.6888144381137308,5,lagged,20.0
2226,8,1.0,10,2,1,-0.2254898005795409,0,0.7808987785583829,5,semicol,
2227,8,1.0,10,2,2,-0.32572038794077723,1,0.796583315647052,5,lagged,20.0
2228,8,1.0,50,2,2,-0.2760383645809247,1,0.8372614540613942,5,semicol,
2229,8,1.0,50,2,2,-0.23763018098234082,1,0.8017280291764695,5,lagged,50.0
2230,8,1.0,100,2,2,-0.26282202259818166,1,0.7716121285347218,5,semicol,
2231,8,1.0,100,2,1,-0.24969476113324343,0,0.734254379616188,5,lagged,20.0
2232,8,0.1,10,3,3,-0.1676746360007252,1,0.0,2,semicol,
2233,8,0.1,10,3,1,-0.1640333278385237,0,0.0,2,lagged,20.0
2234,8,0.1,50,3,4,-0.17893800141486169,0,0.0,2,semicol,
2235,8,0.1,50,3,3,-0.14604715768197246,1,0.0,2,lagged,50.0
2236,8,0.1,100,3,3,-0.20437990240843856,1,0.0,2,semicol,
2237,8,0.1,100,3,4,-0.19584038086986158,0,0.0,2,lagged,20.0
2238,8,0.5,10,3,4,-0.19848793162112335,0,0.0,2,semicol,
2239,8,0.5,10,3,3,-0.14692220569260933,1,0.0,2,lagged,50.0
2240,8,0.5,50,3,3,-0.1829656956396082,1,0.0,2,semicol,
2241,8,0.5,50,3,3,-0.20216795868889506,1,0.0,2,lagged,50.0
2242,8,0.5,100,3,4,-0.19189857549129596,0,0.0,2,semicol,
2243,8,0.5,100,3,1,-0.19034886483467692,0,0.0,2,lagged,20.0
2244,8,1.0,10,3,1,-0.2277628729607291,0,0.0,2,semicol,
2245,8,1.0,10,3,1,-0.23777108589012055,0,0.0,2,lagged,20.0
2246,8,1.0,50,3,3,-0.19036590767793252,1,0.0,2,semicol,
2247,8,1.0,50,3,3,-0.17957902610178933,1,0.0,2,lagged,20.0
2248,8,1.0,100,3,2,-0.19807865681741174,0,0.0,2,semicol,
2249,8,1.0,100,3,3,-0.1926587181313144,1,0.0,2,lagged,50.0
2250,8,0.1,10,3,4,-0.18767248565592504,0,0.14170717458163193,3,semicol,
2251,8,0.1,10,3,1,-0.13255521641000678,0,0.18224166343248582,3,lagged,20.0
2252,8,0.1,50,3,3,-0.2256571475322837,1,0.13016101164157956,3,semicol,
2253,8,0.1,50,3,2,-0.23204818116783554,0,0.16111188799088672,3,lagged,50.0
2254,8,0.1,100,3,3,-0.2334285182242784,1,0.312343134606683,3,semicol,
2255,8,0.1,100,3,2,-0.20946114773045152,0,0.16683208436579278,3,lagged,20.0
2256,8,0.5,10,3,2,-0.23732978627608398,0,0.5405071688210177,3,semicol,
2257,8,0.5,10,3,2,-0.2198123210673942,0,0.5184991713275843,3,lagged,50.0
2258,8,0.5,50,3,3,-0.2083691398687728,1,0.45122000695354686,3,semicol,
2259,8,0.5,50,3,2,-0.19919594425637693,0,0.49740900434025226,3,lagged,20.0
2260,8,0.5,100,3,3,-0.21909081406515307,1,0.6912117234713895,3,semicol,
2261,8,0.5,100,3,3,-0.2137320591446493,1,0.5886560111966312,3,lagged,30.0
2262,8,1.0,10,3,2,-0.2536193781476816,0,0.7673102359013088,3,semicol,
2263,8,1.0,10,3,1,-0.24153878116020522,0,0.7296519154436687,3,lagged,50.0
2264,8,1.0,50,3,2,-0.2509352636482705,0,0.7807920834299684,3,semicol,
2265,8,1.0,50,3,1,-0.23027633065527134,0,0.7860638350627167,3,lagged,20.0
2266,8,1.0,100,3,2,-0.20944302621040023,0,0.6013460953313825,3,semicol,
2267,8,1.0,100,3,3,-0.2062152275517725,1,0.7357979549344696,3,lagged,50.0
2268,8,0.1,10,3,3,-0.22940270534868357,1,0.27802429604484435,4,semicol,
2269,8,0.1,10,3,1,-0.18300195065214575,0,0.2110727095456521,4,lagged,50.0
2270,8,0.1,50,3,3,-0.27660687056466143,1,0.2613505008442646,4,semicol,
2271,8,0.1,50,3,2,-0.24402159583068556,0,0.25438172460025144,4,lagged,30.0
2272,8,0.1,100,3,3,-0.22014249881604075,1,0.17968212769354097,4,semicol,
2273,8,0.1,100,3,2,-0.2198687697348936,0,0.18588326403536098,4,lagged,50.0
2274,8,0.5,10,3,1,-0.223194586495683,0,0.6443910835525408,4,semicol,
2275,8,0.5,10,3,1,-0.2181295439806262,0,0.5929131403359649,4,lagged,50.0
2276,8,0.5,50,3,3,-0.259106567223804,1,0.6170304898967136,4,semicol,
2277,8,0.5,50,3,2,-0.2175366705368962,0,0.5990398224152302,4,lagged,50.0
2278,8,0.5,100,3,3,-0.2207514336599142,1,0.618030062920607,4,semicol,
2279,8,0.5,100,3,1,-0.24051293098846888,0,0.6385161195944373,4,lagged,20.0
2280,8,1.0,10,3,1,-0.30420237315984694,0,0.7494054642585314,4,semicol,
2281,8,1.0,10,3,1,-0.16665104856264104,0,0.7742635173855392,4,lagged,20.0
2282,8,1.0,50,3,2,-0.28863086120026465,0,0.7348161439666117,4,semicol,
2283,8,1.0,50,3,1,-0.24267540375269184,0,0.7923684368435604,4,lagged,50.0
2284,8,1.0,100,3,3,-0.23725051408571818,1,0.7521402997935459,4,semicol,
2285,8,1.0,100,3,1,-0.23603837701551342,0,0.7863167354059977,4,lagged,30.0
2286,8,0.1,10,3,1,-0.32957057840956083,0,0.2486516011499681,5,semicol,
2287,8,0.1,10,3,2,-0.2485231357535337,0,0.27862002706883715,5,lagged,30.0
2288,8,0.1,50,3,4,-0.26174492087510043,0,0.2823834102863786,5,semicol,
2289,8,0.1,50,3,1,-0.20168042350711826,0,0.29618758638332054,5,lagged,50.0
2290,8,0.1,100,3,2,-0.2673796713576649,0,0.29251885042910236,5,semicol,
2291,8,0.1,100,3,1,-0.23158683819056292,0,0.2493884258982482,5,lagged,20.0
2292,8,0.5,10,3,1,-0.2611572542667832,0,0.628899798669696,5,semicol,
2293,8,0.5,10,3,2,-0.14409336960599717,0,0.6317207782541918,5,lagged,50.0
2294,8,0.5,50,3,2,-0.29961451470216643,0,0.6302852281269125,5,semicol,
2295,8,0.5,50,3,1,-0.24551644283778576,0,0.6523583508943998,5,lagged,20.0
2296,8,0.5,100,3,2,-0.28059465486106966,0,0.6546488700826897,5,semicol,
2297,8,0.5,100,3,1,-0.23258134352081164,0,0.6412856157542356,5,lagged,50.0
2298,8,1.0,10,3,1,-0.292898591240816,0,0.7755858259850519,5,semicol,
2299,8,1.0,10,3,1,-0.24808672267397028,0,0.7989577322713342,5,lagged,50.0
2300,8,1.0,50,3,2,-0.26233671490945726,0,0.7847300211600583,5,semicol,
2301,8,1.0,50,3,1,-0.19797480784038113,0,0.8008639770694613,5,lagged,30.0
2302,8,1.0,100,3,2,-0.2696740459149667,0,0.7989755782989829,5,semicol,
2303,8,1.0,100,3,1,-0.25195304194635826,0,0.7848437791472822,5,lagged,20.0
2304,9,0.1,10,0,0,-6.249941406765764e-06,1,7.015009299292076e-06,2,semicol,
2305,9,0.1,10,0,0,-6.249941406765764e-06,1,0.0006175261718813646,2,lagged,0.0
2306,9,0.1,50,0,0,-1.2499976562546753e-06,1,3.437437605078641e-07,2,semicol,
2307,9,0.1,50,0,2,-0.5480811329881888,0,0.796058423583588,2,lagged,50.0
2308,9,0.1,100,0,2,-0.0030427741688200402,0,0.006264888366112207,2,semicol,
2309,9,0.1,100,0,3,-0.4664585229661074,0,0.6958343659033026,2,lagged,50.0
2310,9,0.5,10,0,0,-0.5206757572265128,1,0.7507626081269608,2,semicol,
2311,9,0.5,10,0,1,-0.6282687093935676,0,0.9204268992208449,2,lagged,20.0
2312,9,0.5,50,0,0,-1.2499976562546753e-06,1,0.001870029560246114,2,semicol,
2313,9,0.5,50,0,0,-0.6825925552134054,1,0.9726246826969772,2,lagged,0.0
2314,9,0.5,100,0,2,-0.657441877751697,0,0.9582095842244454,2,semicol,
2315,9,0.5,100,0,1,-0.48523699280588484,0,0.6939282552922317,2,lagged,0.0
2316,9,1.0,10,0,4,-0.6931499065140632,0,0.996227044121044,2,semicol,
2317,9,1.0,10,0,3,-0.6936143199312113,0,0.9998161519617144,2,lagged,50.0
2318,9,1.0,50,0,4,-0.6898518871415478,0,0.9911541031468317,2,semicol,
2319,9,1.0,50,0,3,-0.6921693210669534,0,0.9996528966035233,2,lagged,20.0
2320,9,1.0,100,0,1,-0.6385684319119174,0,0.9179543787429643,2,semicol,
2321,9,1.0,100,0,2,-0.6720459885973844,0,0.9659126991801323,2,lagged,20.0
2322,9,0.1,10,0,2,-0.13467237093517956,0,0.12581039413172168,3,semicol,
2323,9,0.1,10,0,3,-0.17067965895919207,0,0.25673348486190983,3,lagged,50.0
2324,9,0.1,50,0,4,-0.02961580700559729,0,0.02705058199226228,3,semicol,
2325,9,0.1,50,0,1,-0.43530227534829286,0,0.37671988807096307,3,lagged,20.0
2326,9,0.1,100,0,4,-0.14013271701675387,0,0.14340774309417398,3,semicol,
2327,9,0.1,100,0,3,-0.1432390050230672,0,0.14882169419205765,3,lagged,50.0
2328,9,0.5,10,0,0,-0.6165680938852044,1,0.5788422655678934,3,semicol,
2329,9,0.5,10,0,3,-0.5029607208461958,0,0.44925067977327154,3,lagged,30.0
2330,9,0.5,50,0,4,-0.37237808057558847,0,0.3436495853985416,3,semicol,
2331,9,0.5,50,0,2,-0.7169012215650064,0,0.6494268634002976,3,lagged,50.0
2332,9,0.5,100,0,3,-0.4869808067235539,0,0.4462462867683279,3,semicol,
2333,9,0.5,100,0,3,-0.6826545110224707,0,0.6367609540102337,3,lagged,50.0
2334,9,1.0,10,0,0,-1.0745559518033319,1,0.9856525064031705,3,semicol,
2335,9,1.0,10,0,1,-0.7044062729654386,0,0.6730251178771313,3,lagged,20.0
2336,9,1.0,50,0,0,-0.8475673112390151,1,0.7716282678079678,3,semicol,
2337,9,1.0,50,0,3,-0.8722702317975489,0,0.8056080312950388,3,lagged,50.0
2338,9,1.0,100,0,3,-0.8555176812807413,0,0.7732215496161597,3,semicol,
2339,9,1.0,100,0,2,-0.9419544942293618,0,0.8524587488461266,3,lagged,20.0
2340,9,0.1,10,0,4,-0.012411864387120369,0,0.05885879275512968,4,semicol,
2341,9,0.1,10,0,1,-0.42236289366742724,0,0.39348972020338857,4,lagged,30.0
2342,9,0.1,50,0,2,-0.35412593338177306,0,0.23913654480711566,4,semicol,
2343,9,0.1,50,0,4,-0.1355935752683763,0,0.10688882532520581,4,lagged,30.0
2344,9,0.1,100,0,0,-0.6672458337322511,1,0.46697532765978306,4,semicol,
2345,9,0.1,100,0,3,-0.00028686546699760354,0,0.0028836085039677943,4,lagged,50.0
2346,9,0.5,10,0,0,-0.9178435900966871,1,0.6577934916410385,4,semicol,
2347,9,0.5,10,0,1,-0.799997078470313,0,0.5700695048874326,4,lagged,20.0
2348,9,0.5,50,0,0,-1.006570680980018,1,0.7217684884480566,4,semicol,
2349,9,0.5,50,0,4,-0.5777240692464346,0,0.4324224347663086,4,lagged,30.0
2350,9,0.5,100,0,0,-1.028788099998727,1,0.7407606702447581,4,semicol,
2351,9,0.5,100,0,1,-1.0904595712545206,0,0.7973086527283547,4,lagged,0.0
2352,9,1.0,10,0,2,-1.095614119224656,0,0.7764706622548344,4,semicol,
2353,9,1.0,10,0,0,-1.207717748636927,1,0.8676050225373035,4,lagged,0.0
2354,9,1.0,50,0,1,-0.5410437790042666,0,0.40377485342197156,4,semicol,
2355,9,1.0,50,0,1,-1.1509840934320137,0,0.8403741082375009,4,lagged,20.0
2356,9,1.0,100,0,0,-1.3278191981631973,1,0.9528845932676929,4,semicol,
2357,9,1.0,100,0,0,-1.1955288336600778,1,0.8638184504868285,4,lagged,0.0
2358,9,0.1,10,0,0,-2.4999531260090636e-05,1,0.0002274359611103862,5,semicol,
2359,9,0.1,10,0,0,-0.4705290147635532,1,0.24889418184878445,5,lagged,0.0
2360,9,0.1,50,0,2,-0.3210622238589108,0,0.20499764768697346,5,semicol,
2361,9,0.1,50,0,1,-0.7008643401156681,0,0.43641679523353516,5,lagged,0.0
2362,9,0.1,100,0,0,-0.6561185248957266,1,0.40551361733506275,5,semicol,
2363,9,0.1,100,0,3,-1.3271026272241213,0,0.8268674036548992,5,lagged,30.0
2364,9,0.5,10,0,0,-1.0144570918221891,1,0.6608500980834995,5,semicol,
2365,9,0.5,10,0,0,-0.8186613642101497,1,0.5294809232801301,5,lagged,0.0
2366,9,0.5,50,0,0,-1.0910930971903643,1,0.6836698230636628,5,semicol,
2367,9,0.5,50,0,1,-1.1463999236871287,0,0.7148947637481821,5,lagged,50.0
2368,9,0.5,100,0,0,-1.4899735302728851,1,0.9241262905644196,5,semicol,
2369,9,0.5,100,0,0,-1.207544763133814,1,0.7609403748643349,5,lagged,0.0
2370,9,1.0,10,0,0,-1.350160283263461,1,0.8306396162650662,5,semicol,
2371,9,1.0,10,0,1,-1.5203721247010586,0,0.9362285308375937,5,lagged,50.0
2372,9,1.0,50,0,0,-1.3239162397030104,1,0.8289485636007629,5,semicol,
2373,9,1.0,50,0,1,-1.1994673691111504,0,0.7566943371970295,5,lagged,30.0
2374,9,1.0,100,0,2,-0.9703456184312875,0,0.6065416903555373,5,semicol,
2375,9,1.0,100,0,2,-0.797630673196335,0,0.5043843967370173,5,lagged,50.0
2376,9,0.1,10,1,4,-0.2497258738081811,0,0.0,2,semicol,
2377,9,0.1,10,1,2,-0.23304923704518546,0,0.0,2,lagged,20.0
2378,9,0.1,50,1,4,-0.20093662163806422,0,0.0,2,semicol,
2379,9,0.1,50,1,2,-0.19146819933640205,0,0.0,2,lagged,50.0
2380,9,0.1,100,1,4,-0.19801185615825545,0,0.0,2,semicol,
2381,9,0.1,100,1,3,-0.17057068765247643,0,0.0,2,lagged,30.0
2382,9,0.5,10,1,4,-0.1623755673128851,0,0.0,2,semicol,
2383,9,0.5,10,1,3,-0.1547247434236975,0,0.0,2,lagged,50.0
2384,9,0.5,50,1,3,-0.23765520802137322,0,0.0,2,semicol,
2385,9,0.5,50,1,1,-0.20343344457767157,1,0.0,2,lagged,20.0
2386,9,0.5,100,1,4,-0.19622650291754193,0,0.0,2,semicol,
2387,9,0.5,100,1,2,-0.1810136128268724,0,0.0,2,lagged,30.0
2388,9,1.0,10,1,4,-0.20357940453010853,0,0.0,2,semicol,
2389,9,1.0,10,1,3,-0.13830075015305413,0,0.0,2,lagged,50.0
2390,9,1.0,50,1,1,-0.1806702533047267,1,0.0,2,semicol,
2391,9,1.0,50,1,2,-0.1880135977341391,0,0.0,2,lagged,50.0
2392,9,1.0,100,1,2,-0.18131562688883712,0,0.0,2,semicol,
2393,9,1.0,100,1,3,-0.1923033444039331,0,0.0,2,lagged,30.0
2394,9,0.1,10,1,4,-0.17565792581853262,0,0.09557297084375044,3,semicol,
2395,9,0.1,10,1,1,-0.19944317218344848,1,0.19638428801212893,3,lagged,50.0
2396,9,0.1,50,1,2,-0.20335921721080213,0,0.23176936505940812,3,semicol,
2397,9,0.1,50,1,2,-0.18379990622265427,0,0.04863660552301152,3,lagged,30.0
2398,9,0.1,100,1,4,-0.21907016370390894,0,0.19622145555296924,3,semicol,
2399,9,0.1,100,1,1,-0.2287489792302612,1,0.56974982805709,3,lagged,20.0
2400,9,0.5,10,1,1,-0.2847047721810601,1,0.5622550091444952,3,semicol,
2401,9,0.5,10,1,2,-0.16204531291902,0,0.8027639721557112,3,lagged,50.0
2402,9,0.5,50,1,2,-0.20805365806137965,0,0.5282447666230721,3,semicol,
2403,9,0.5,50,1,1,-0.2551457119772337,1,0.39995790852778557,3,lagged,20.0
2404,9,0.5,100,1,1,-0.23009466448797003,1,0.35162202505487494,3,semicol,
2405,9,0.5,100,1,1,-0.2134373214822465,1,0.6233253854189965,3,lagged,20.0
2406,9,1.0,10,1,3,-0.12849336463114927,0,0.4483588851461115,3,semicol,
2407,9,1.0,10,1,2,-0.21252364462658882,0,0.623579132763056,3,lagged,50.0
2408,9,1.0,50,1,2,-0.22729243622306983,0,0.6975100276120182,3,semicol,
2409,9,1.0,50,1,1,-0.21520232240870943,1,0.58438777113071,3,lagged,20.0
2410,9,1.0,100,1,1,-0.23756544843703767,1,0.7624943818995691,3,semicol,
2411,9,1.0,100,1,2,-0.20405316185334368,0,0.6473301926299436,3,lagged,50.0
2412,9,0.1,10,1,3,-0.15321476447046162,0,0.2526525492367587,4,semicol,
2413,9,0.1,10,1,1,-0.18122895731799393,1,0.2199793394044475,4,lagged,20.0
2414,9,0.1,50,1,1,-0.21390423372124426,1,0.3510948232531087,4,semicol,
2415,9,0.1,50,1,1,-0.24441295088229908,1,0.4711541873424129,4,lagged,30.0
2416,9,0.1,100,1,2,-0.22129901191966594,0,0.396060865133725,4,semicol,
2417,9,0.1,100,1,1,-0.17031360891940622,1,0.022448313010509906,4,lagged,30.0
2418,9,0.5,10,1,4,-0.14815538374148426,0,0.4357202195505325,4,semicol,
2419,9,0.5,10,1,1,-0.22416881787386633,1,0.6795721735636612,4,lagged,20.0
2420,9,0.5,50,1,1,-0.24472140616510638,1,0.7392032723865593,4,semicol,
2421,9,0.5,50,1,1,-0.2403760477892935,1,0.6949526819838681,4,lagged,20.0
2422,9,0.5,100,1,2,-0.23096209495062492,0,0.5655767797313304,4,semicol,
2423,9,0.5,100,1,1,-0.22845772995468883,1,0.5450990021030888,4,lagged,20.0
2424,9,1.0,10,1,1,-0.3368653156263156,1,0.7684945254362373,4,semicol,
2425,9,1.0,10,1,1,-0.2088229554637948,1,0.8347286101150518,4,lagged,50.0
2426,9,1.0,50,1,1,-0.28120939138116297,1,0.8105117928379171,4,semicol,
2427,9,1.0,50,1,2,-0.22292843895586784,0,0.7764068540569449,4,lagged,30.0
2428,9,1.0,100,1,2,-0.23432586398257493,0,0.7976340576781815,4,semicol,
2429,9,1.0,100,1,2,-0.20601075904134356,0,0.7503590715844556,4,lagged,30.0
2430,9,0.1,10,1,1,-0.19644565940378594,1,0.10519290950865592,5,semicol,
2431,9,0.1,10,1,2,-0.15340307769890502,0,0.3380631800474038,5,lagged,20.0
2432,9,0.1,50,1,1,-0.23679305024267291,1,0.16305141833537382,5,semicol,
2433,9,0.1,50,1,2,-0.17796860402435297,0,0.07166811701176268,5,lagged,50.0
2434,9,0.1,100,1,1,-0.22921439777844305,1,0.29501385582822515,5,semicol,
2435,9,0.1,100,1,1,-0.18877319891026195,1,0.22910221579033788,5,lagged,50.0
2436,9,0.5,10,1,1,-0.29022780384367086,1,0.6105201356125787,5,semicol,
2437,9,0.5,10,1,2,-0.18499419776096074,0,0.4529652339865676,5,lagged,30.0
2438,9,0.5,50,1,1,-0.2666821802409728,1,0.6109640607606093,5,semicol,
2439,9,0.5,50,1,1,-0.28723455330026443,1,0.6596936387148232,5,lagged,30.0
2440,9,0.5,100,1,1,-0.26335636253849026,1,0.7823419968565261,5,semicol,
2441,9,0.5,100,1,1,-0.2394921979456286,1,0.7887946567577933,5,lagged,30.0
2442,9,1.0,10,1,1,-0.21894939472344171,1,0.8101716501711387,5,semicol,
2443,9,1.0,10,1,1,-0.24894831449120508,1,0.7537105351988741,5,lagged,50.0
2444,9,1.0,50,1,2,-0.28139130530674206,0,0.8926807935782627,5,semicol,
2445,9,1.0,50,1,1,-0.23329506125172528,1,0.8109203197426155,5,lagged,50.0
2446,9,1.0,100,1,1,-0.2457341908930195,1,0.8298195691863107,5,semicol,
2447,9,1.0,100,1,1,-0.2556083379522428,1,0.8454707623717294,5,lagged,30.0
2448,9,0.1,10,2,1,-0.17617371843031077,0,0.0,2,semicol,
2449,9,0.1,10,2,2,-0.13496487143566957,1,0.0,2,lagged,50.0
2450,9,0.1,50,2,4,-0.21206097343906835,0,0.0,2,semicol,
2451,9,0.1,50,2,1,-0.21598488555964365,0,0.0,2,lagged,50.0
2452,9,0.1,100,2,4,-0.2022595521121404,0,0.0,2,semicol,
2453,9,0.1,100,2,3,-0.17019752372260408,0,0.0,2,lagged,50.0
2454,9,0.5,10,2,4,-0.16298337614499828,0,0.0,2,semicol,
2455,9,0.5,10,2,3,-0.08604198396387978,0,0.0,2,lagged,50.0
2456,9,0.5,50,2,4,-0.1768208764893059,0,0.0,2,semicol,
2457,9,0.5,50,2,3,-0.15120509630339202,0,0.0,2,lagged,50.0
2458,9,0.5,100,2,2,-0.18674638169816735,1,0.0,2,semicol,
2459,9,0.5,100,2,3,-0.16699091995583965,0,0.0,2,lagged,50.0
2460,9,1.0,10,2,2,-0.27866776393035425,1,0.0,2,semicol,
2461,9,1.0,10,2,4,-0.09921402862955152,0,0.0,2,lagged,30.0
2462,9,1.0,50,2,4,-0.18466278206763326,0,0.0,2,semicol,
2463,9,1.0,50,2,4,-0.2158084379896125,0,0.0,2,lagged,30.0
2464,9,1.0,100,2,2,-0.18347587369156176,1,0.0,2,semicol,
2465,9,1.0,100,2,4,-0.18797527544166695,0,0.0,2,lagged,20.0
2466,9,0.1,10,2,2,-0.2832801458801011,1,0.19300727374839957,3,semicol,
2467,9,0.1,10,2,2,-0.1614035031073272,1,0.211726287059299,3,lagged,50.0
2468,9,0.1,50,2,3,-0.20076746432676054,0,0.4431183232589697,3,semicol,
2469,9,0.1,50,2,1,-0.19619519075829223,0,0.29324444200505123,3,lagged,50.0
2470,9,0.1,100,2,2,-0.22015866631672934,1,0.4295850016818948,3,semicol,
2471,9,0.1,100,2,1,-0.20203148357124562,0,0.0587609360631416,3,lagged,20.0
2472,9,0.5,10,2,2,-0.23572171823343488,1,0.4961811576694514,3,semicol,
2473,9,0.5,10,2,1,-0.28427956871019777,0,0.5523118579547118,3,lagged,20.0
2474,9,0.5,50,2,2,-0.23009450608893137,1,0.48457203673717303,3,semicol,
2475,9,0.5,50,2,3,-0.188111190969548,0,0.7871722870448762,3,lagged,50.0
2476,9,0.5,100,2,2,-0.2154096116244919,1,0.5800746938586037,3,semicol,
2477,9,0.5,100,2,3,-0.17908269851782,0,0.6288163998478217,3,lagged,50.0
2478,9,1.0,10,2,1,-0.2202038041454065,0,0.7311246676962155,3,semicol,
2479,9,1.0,10,2,1,-0.22918555277739133,0,0.7080760800136326,3,lagged,30.0
2480,9,1.0,50,2,2,-0.25356897757294994,1,0.8333093782367292,3,semicol,
