species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,3,20,0.01,-0.7452270133679898,576,88
bird1,3,20,0.1,-0.7410870233788902,576,88
bird1,4,20,0.001,-0.7559042060626768,4608,153
bird1,4,20,0.01,-0.7486762403253758,4608,153
bird1,4,20,0.1,-0.7439709549449034,4608,153
bird1,5,20,0.001,-0.77426611988069,36864,228
bird1,5,20,0.01,-0.7622588374227515,36864,228
bird1,5,20,0.1,-0.75435719692293,36864,228
bird1,0,21,0.001,-1.7784826614822613,1,1
bird1,0,21,0.01,-1.7784825977231753,1,1
bird1,0,21,0.1,-1.7784819606503783,1,1
bird1,1,21,0.001,-0.7847316184333222,9,8
bird1,1,21,0.01,-0.7847358929377408,9,8
bird1,1,21,0.1,-0.7847788317476997,9,8
bird1,2,21,0.001,-0.739868402795323,72,31
bird1,2,21,0.01,-0.738659068007738,72,31
bird1,2,21,0.1,-0.7377377252437947,72,31
bird1,3,21,0.001,-0.7263994274527708,576,67
bird1,3,21,0.01,-0.7253862207465942,576,67
bird1,3,21,0.1,-0.7251534248637254,576,67
bird1,4,21,0.001,-0.7267512065038269,4608,122
bird1,4,21,0.01,-0.7241159251297983,4608,122
bird1,4,21,0.1,-0.7231919605978187,4608,122
bird1,5,21,0.001,-0.7411198434461604,36864,191
bird1,5,21,0.01,-0.7346609529300513,36864,191
bird1,5,21,0.1,-0.731586394793786,36864,191
bird1,0,22,0.001,-1.770798351285014,1,1
bird1,0,22,0.01,-1.7707982428553113,1,1
bird1,0,22,0.1,-1.770797159227683,1,1
bird1,1,22,0.001,-0.7921485066255569,9,8
bird1,1,22,0.01,-0.7916554903913893,9,8
bird1,1,22,0.1,-0.7911869898828011,9,8
bird1,2,22,0.001,-0.7508235093179183,72,38
bird1,2,22,0.01,-0.7493232717128154,72,38
bird1,2,22,0.1,-0.7483357251872643,72,38
bird1,3,22,0.001,-0.7440083156302781,576,78
bird1,3,22,0.01,-0.7412468248039463,576,78
bird1,3,22,0.1,-0.7393822513646822,576,78
bird1,4,22,0.001,-0.7486056470356944,4608,134
bird1,4,22,0.01,-0.7442151805975044,4608,134
bird1,4,22,0.1,-0.7415569371064643,4608,134
bird1,5,22,0.001,-0.7569253269333169,36864,209
bird1,5,22,0.01,-0.7506322329725876,36864,209
bird1,5,22,0.1,-0.7474471717353515,36864,209
bird1,0,23,0.001,-1.765103521231281,1,1
bird1,0,23,0.01,-1.7651035382028581,1,1
bird1,0,23,0.1,-1.7651037082882586,1,1
bird1,1,23,0.001,-0.7872175552189913,9,8
bird1,1,23,0.01,-0.7870508103777714,9,8
bird1,1,23,0.1,-0.7868874353728058,9,8
bird1,2,23,0.001,-0.7483740175662341,72,38
bird1,2,23,0.01,-0.7459830498172237,72,38
bird1,2,23,0.1,-0.7441211017303895,72,38
bird1,3,23,0.001,-0.736507376513016,576,85
bird1,3,23,0.01,-0.7339399047474502,576,85
bird1,3,23,0.1,-0.7326239929637988,576,85
bird1,4,23,0.001,-0.7461872390851392,4608,147
bird1,4,23,0.01,-0.7410437831815854,4608,147
bird1,4,23,0.1,-0.7380786835110935,4608,147
bird1,5,23,0.001,-0.7609820501092833,36864,219
bird1,5,23,0.01,-0.7538442302929562,36864,219
bird1,5,23,0.1,-0.7500989621143345,36864,219
bird1,0,24,0.001,-1.772943239399657,1,1
bird1,0,24,0.01,-1.7729431476043924,1,1
bird1,0,24,0.1,-1.772942230272546,1,1
bird1,1,24,0.001,-0.7831290922300944,9,8
bird1,1,24,0.01,-0.7827866584801535,9,8
bird1,1,24,0.1,-0.7824747200226685,9,8
bird1,2,24,0.001,-0.7400828497769587,72,35
bird1,2,24,0.01,-0.7390316407529886,72,35
bird1,2,24,0.1,-0.7383204711894766,72,35
bird1,3,24,0.001,-0.7291240937291903,576,79
bird1,3,24,0.01,-0.7277695989966357,576,79
bird1,3,24,0.1,-0.7276293523826812,576,79
bird1,4,24,0.001,-0.7365207553025384,4608,138
bird1,4,24,0.01,-0.7336926000500269,4608,138
bird1,4,24,0.1,-0.7330403874966477,4608,138
bird1,5,24,0.001,-0.7414015196178767,36864,206
bird1,5,24,0.01,-0.7372231970037741,36864,206
